target,sa,cv,density,vf,di,df,dif,filename,Original_Rank
252.54226772739352,2602.99,7168.96,1.10255,0.2887,9.72683,4.72584,9.72683,yfx+N254+E212,4377
252.5372589330892,1930.23,11230.1,1.28531,0.0951,5.31018,3.88274,5.13057,yfk+N242+E151,4378
252.52405001298797,1877.23,9065.33,0.92337,0.10586,6.29891,5.29406,6.29891,eci+N507+E167,4379
252.5238388316755,2381.26,10772.4,0.557634,0.49184,11.60312,8.69602,11.22644,rob+N106+E35,4380
252.46315480766904,2507.78,10081.1,0.503908,0.47022,12.20909,9.18229,11.89787,uni+N238+E165,4381
252.43142006442895,2025.47,10884.9,0.695687,0.4255,14.19517,12.4983,13.81591,smj+N481+E71,4382
252.41522409843796,2169.17,20660.8,1.02246,0.2917,10.85301,7.63072,10.43664,wid+N232+E186,4383
252.3972897065088,2727.66,7789.33,0.696898,0.40632,9.37083,7.71925,9.36009,sxa+N646+E65,4384
252.39563572471675,2180.11,8063.45,1.32112,0.14016,6.65569,4.02847,5.3598,wfi+N369+E162,4385
252.3346455189958,3243.04,12867.1,1.03915,0.29698,8.03912,5.50115,8.03221,zfl+N300+E27,4386
252.31488863456647,2502.43,25144.4,0.563657,0.47786,11.62513,7.31132,10.95921,loh+N391+E32,4387
252.3042299367388,2220.41,10339.0,1.4674,0.2305,10.60721,8.69165,10.60721,tch+N24+E37,4388
252.28468047627996,1476.72,14837.6,1.95087,0.0668,6.15363,3.34726,6.02458,wif+N92+E204,4389
252.27658900611027,2377.66,7384.49,0.616913,0.5312,10.55872,7.4036,10.07602,ukg+N109+E19,4390
252.2751559322213,2088.24,17990.1,0.76555,0.40404,19.93745,18.67207,19.93745,wkw+N132+E150,4391
252.21064515436416,2327.31,19975.6,0.581485,0.50284,12.51726,10.93567,12.51726,sml+N54+E188,4394
252.1810155724282,3372.87,14071.6,1.31205,0.22356,6.84803,4.39169,6.61913,zfp+N254+E51,4396
252.1669285671813,2792.6,27312.8,1.06589,0.34228,11.93008,7.14739,11.50231,uns+N417+E162,4397
252.1393066613521,2298.61,32188.6,0.510838,0.50918,12.81268,7.72086,12.49459,gsi+N184+E108,4398
252.12725081962347,2158.68,15732.7,0.632114,0.48432,13.5532,10.48592,12.88715,vmb+N671+E25,4400
252.11492834031628,2306.07,18321.6,0.963359,0.40154,10.87943,7.09247,10.59527,vbw+N265+E182,4401
252.1144113303747,2672.68,24721.6,0.69499,0.40586,10.6452,6.66128,9.17167,zfo+N572+E120,4402
252.1103243309765,2006.11,12046.9,1.20732,0.19316,8.46017,6.37554,8.1268,deh-d+N344+E145,4403
