Unnamed: 0,target,sa,cv,density,vf,di,df,dif,filename,Original_Rank
6582,542.0520854,2078.36,25558.0,0.417985,0.60928,11.68419,9.33863,11.68419,neb+N113+E199,1886
14921,541.9887336,1735.96,20881.9,0.347484,0.66844,16.74802,11.51256,16.35816,upa+N398+E11,1888
907,541.9780692,2569.87,3119.1,0.567188,0.47124,9.59541,7.89913,9.59541,bcu+N636+E31,1889
2428,541.97054,1624.28,30821.2,0.26879,0.68436,17.7198,11.95667,17.7198,dia+N435+E184,1890
13997,541.9646735,1756.81,12593.5,0.534031,0.63324,16.37601,14.69548,16.37601,unj+N393+E182,1891
6770,541.9527747,1992.81,20247.0,0.399284,0.62758,13.17271,11.02547,13.17271,nov+N671+E219,1892
15515,541.9228661,1974.79,29651.1,0.392847,0.57792,15.66327,11.13427,15.31307,vcs+N673+E224,1894
5313,541.9183531,2374.99,9438.1,0.55413,0.47176,11.77483,8.87516,11.77483,lcy+N336+E142,1895
17898,541.9136195,2153.28,22852.2,0.539469,0.51706,14.70793,8.83386,14.60733,wni+N446+E61,1896
11366,541.9123229,2528.01,7137.0,0.775997,0.38954,9.94685,7.79831,9.94685,sxc+N195+E95,1897
5101,541.8937755,2369.23,5237.8,0.690078,0.49258,12.93196,10.82456,12.91823,kag+N590+E70,1898
1683,541.8895614,2662.67,8160.83,0.575159,0.37894,9.05384,6.50007,7.79354,cdl+N27+E165,1899
8237,541.8891476,2875.23,3539.79,0.751588,0.38726,7.93316,5.89216,7.03815,qzd+N390+E186,1900
15447,541.8868272,2102.19,24038.1,0.515165,0.5922,14.28103,9.74701,14.13803,vby+N65+E8,1901
9913,541.8732491,2473.06,14114.8,0.724376,0.4399,10.666,6.72822,10.666,sne+N422+E175,1903
949,541.86441,2309.41,18275.0,0.534508,0.52712,14.06418,8.32693,14.06418,bcu-g+N579+E151,1904
6516,541.8306524,1894.51,14816.2,0.353786,0.6253,15.58573,10.98568,15.58573,nbo+N282+E175,1905
16112,541.7967379,2308.87,27545.7,0.457447,0.48812,14.78912,9.44149,14.7726,vmv+N664+E190,1906
3445,541.7900917,2550.66,9634.96,0.626818,0.4347,9.97618,8.70237,9.5472,fnt+N133+E43,1907
16852,541.7765294,2608.93,20267.8,0.485365,0.47202,10.85003,6.82747,10.75306,wiu+N559+E57,1908
17331,541.7653516,2477.61,15678.1,0.664628,0.49502,11.66876,9.32909,11.24979,wkb+N383+E182,1909
19087,541.6625281,2263.75,29458.4,0.462467,0.55218,12.74266,8.32968,12.21459,zfk+N482+E219,1910
9846,541.6496532,2241.42,13783.4,0.447246,0.5405,13.77531,9.816,12.47382,smu+N628+E123,1911
16303,541.6417833,3088.61,9661.7,0.822725,0.37214,7.93942,5.41691,7.89752,wgu+N300+E13,1912
11286,541.6417311,2313.33,14135.6,0.602698,0.48662,11.50865,9.60553,11.48414,sxb+N379+E224,1913
14676,541.6213384,1672.54,37265.8,0.38881,0.6887,16.80526,11.24835,15.2556,uop+N434+E53,1914
4129,541.6110655,2454.99,27004.0,0.536739,0.5154,13.36816,8.65518,13.36816,gsi+N32+E48,1915
17782,541.5849013,2325.94,24677.7,0.690582,0.50256,16.51074,7.53391,16.33023,wme+N220+E201,1916
17759,541.5832543,2107.34,12323.2,0.587375,0.51342,14.00323,11.38543,14.00323,wmb+N589+E195,1917
3524,541.5716388,2791.25,8988.35,0.728843,0.37974,8.99176,6.5827,8.54714,fnv+N651+E216,1918
14384,541.5689734,1887.88,19833.2,0.427567,0.5893,15.82924,10.57821,15.82924,uoj+N288+E84,1919
12250,541.5660973,2115.58,5073.29,0.578959,0.47832,10.85186,8.85772,10.85186,tsi+N715+E38,1920
2437,541.555572,1779.37,24124.1,0.324626,0.64236,15.40602,11.78114,14.84149,dia+N68+E177,1921
3458,541.5528905,2445.89,9546.01,0.689895,0.44076,13.0538,7.36673,12.7195,fnt+N300+E128,1922
14259,541.5323479,2426.0,13798.9,0.525635,0.52132,12.64596,8.8068,11.31346,uof+N310+E13,1923
8851,541.5171434,1947.44,12552.6,0.332605,0.62942,13.66154,11.65703,13.66154,sda+N356+E23,1924
11313,541.5067864,2876.58,6134.85,0.898453,0.38406,8.48479,7.12592,8.14834,sxb+N526+E166,1925
15548,541.4929893,1936.11,33913.0,0.423129,0.6302,16.98949,15.12215,16.59294,vcz+N308+E80,1927
14030,541.4651595,2870.61,7597.85,0.779971,0.34746,8.88465,5.45343,8.88465,unm+N113+E92,1928
1698,541.452344,2662.15,7065.63,0.605746,0.35396,9.13646,6.37641,9.13646,cdl+N688+E188,1930
17936,541.4473442,2455.95,28108.6,0.58917,0.4813,16.21839,12.6145,15.94312,wns+N446+E219,1931
17466,541.4331501,2166.54,31293.2,0.493636,0.55526,14.69344,11.89868,14.69344,wko+N268+E142,1932
4002,541.4156062,2182.64,26904.7,0.570526,0.50738,13.8933,7.58387,13.71178,gis+N649+E108,1934
8143,541.3734519,1795.67,20735.3,0.293326,0.66364,15.5998,10.65223,13.97023,qtz-x+N521+E59,1935
18858,541.3701545,1967.16,19787.4,0.50191,0.5732,14.14449,11.53453,13.68959,yfh+N651+E25,1936
14731,541.3689432,1905.74,30706.9,0.480435,0.55226,18.97759,8.29029,17.35954,uot+N109+E205,1937
4313,541.3559076,2475.78,3476.26,0.520925,0.42864,8.60278,7.3645,8.42275,hex+N543+E78,1938
11856,541.3371722,2424.99,11407.4,0.588091,0.46314,15.11154,13.09535,14.7824,tfs+N504+E195,1940
15787,541.3360113,1873.74,26925.8,0.56019,0.6003,16.81388,12.73726,15.8294,vmf+N442+E53,1941
14648,541.3163177,1463.41,23555.5,0.236703,0.71882,19.44098,12.15947,19.18618,uoo+N50+E202,1942
19228,541.3134907,2328.61,11456.0,0.687373,0.43022,9.83399,8.30716,9.12355,zfu+N482+E43,1943
14268,541.3122017,1726.12,31629.9,0.37223,0.67496,17.4192,11.5727,16.17427,uof+N434+E81,1944
7002,541.3100428,1707.63,32354.5,0.451573,0.65286,19.11441,16.76867,19.00719,osa+N278+E3,1945
6003,541.307769,2484.2,9290.64,0.565651,0.50368,10.83692,7.99935,10.09625,mmt+N276+E127,1946
10664,541.2380728,2390.6,6194.85,0.646872,0.53832,10.2969,8.36076,10.27405,sqp+N300+E182,1949
5296,541.2301817,2416.49,8038.62,0.586702,0.41068,10.58928,6.48591,10.58928,lcy+N234+E29,1950
15329,541.1769506,1870.29,24788.2,0.493086,0.59836,17.79051,16.42223,17.79051,vbt+N197+E11,1952
6538,541.1713646,2370.2,17877.5,0.538134,0.4634,13.86462,9.01911,13.86462,nbo+N44+E131,1953
14925,541.1413304,2116.93,15740.2,0.461517,0.58814,13.84679,10.26056,13.3769,upa+N434+E215,1954
6899,541.0816278,2256.37,16044.9,0.484038,0.49188,13.02239,9.84057,12.56464,ofo+N519+E212,1955
6795,541.0798093,2291.78,11458.9,0.609441,0.4926,14.60279,13.27895,14.60279,noy+N364+E182,1956
13222,541.0645331,2463.52,12453.0,0.563951,0.50016,12.44661,7.58845,10.93082,umf+N461+E52,1957
920,541.0442848,2599.93,6124.29,0.808236,0.35184,9.95752,6.1617,9.56078,bcu+N699+E53,1959
14359,541.0419776,2133.39,16613.0,0.476102,0.5569,12.06725,10.26186,12.04133,uog+N87+E160,1961
6354,541.0333046,3069.37,3835.68,0.776738,0.41014,7.85281,5.17447,7.83787,msp+N115+E45,1962
15268,541.0252556,1767.09,35640.0,0.388318,0.64604,17.90849,15.53457,17.73163,vbo+N270+E113,1963
11843,541.0247998,1552.47,35243.2,0.335303,0.69006,24.30091,20.3298,24.30091,tfs+N453+E47,1964
11166,541.020291,2801.93,7120.74,0.866101,0.38582,8.61825,6.46164,8.57498,sxa+N248+E181,1965
626,540.9967899,1900.65,29975.9,0.377966,0.62118,15.52017,13.06557,15.52017,bcg+N374+E59,1966
10072,540.9604778,1892.81,28043.1,0.367876,0.64856,15.51655,11.46099,12.68137,snk+N590+E24,1967
9483,540.9552205,2182.8,14058.7,0.676751,0.4738,17.25241,16.29988,17.25241,smk+N589+E160,1968
4713,540.9493022,2388.04,46808.8,0.523137,0.5522,14.62139,11.42312,14.34797,ict+N238+E66,1969
19017,540.9266764,2115.5,34844.5,0.486148,0.56248,14.76566,12.56721,14.76566,zfe+N651+E151,1970
16270,540.9142324,1935.45,38027.2,0.526508,0.55678,16.3709,11.21639,16.30102,wgb+N242+E160,1972
14657,540.8980331,1773.21,19350.3,0.342833,0.66184,16.53299,12.01154,15.84012,uoo+N649+E61,1973
19199,540.8848062,2378.63,12475.3,0.642432,0.53492,10.94362,7.51943,10.93746,zft+N300+E182,1974
16128,540.8830977,2556.85,22269.4,0.682578,0.38002,9.58886,8.51853,9.42068,vmx+N357+E8,1975
7894,540.8668997,1972.4,6912.64,0.372882,0.59694,13.85885,12.00704,13.81052,qtz+N437+E79,1976
11893,540.824638,2221.1,16516.5,0.546024,0.48782,17.2926,13.71615,16.9812,tfs+N680+E29,1977
4142,540.7923019,1960.07,34443.2,0.387389,0.6166,12.80171,10.49538,12.50472,gsi+N697+E130,1978
16908,540.7912386,1993.21,20168.7,0.317252,0.66364,14.81924,13.61702,14.80886,wiy+N186+E195,1979
6134,540.771129,2228.0,26922.9,0.555783,0.56038,13.88001,9.2689,12.63825,mok+N562+E52,1980
2817,540.7698438,2091.63,18536.1,0.481265,0.52144,13.65326,11.80993,13.65326,eci+N372+E113,1981
11203,540.7649988,2642.88,7725.64,0.558346,0.39548,8.81371,6.64066,8.50165,sxa+N406+E215,1982
14285,540.7624485,1804.19,12875.7,0.432656,0.6218,15.92296,13.6865,15.70658,uog+N153+E85,1983
16853,540.7463949,2752.15,29127.2,0.681015,0.3982,10.83624,6.56232,9.88801,wiu+N590+E195,1984
13184,540.7293404,1908.98,15616.4,0.38368,0.65202,14.49117,11.84702,14.29961,umf+N164+E119,1985
16428,540.719346,1848.73,31212.2,0.487201,0.6176,18.34533,12.00121,18.34533,whb+N505+E179,1986
10094,540.7191494,2653.46,27000.4,0.819715,0.41242,10.47958,8.08862,10.47958,snl+N16+E175,1987
1996,540.7175582,1807.79,17876.8,0.312054,0.63996,16.9677,13.67706,16.66483,crb+N307+E25,1988
17658,540.716313,2234.08,23928.8,0.419421,0.54224,15.02112,10.3822,15.02112,wli+N572+E190,1989
13653,540.711498,1943.15,34274.0,0.437469,0.618,17.94017,11.25432,17.94017,unb+N649+E120,1990
9591,540.6955366,1701.48,32394.6,0.324577,0.6682,22.70614,20.67112,22.70614,sml+N680+E179,1992
17628,540.6886111,2371.24,23173.5,0.596415,0.47304,11.38925,8.49902,11.0795,wld+N671+E130,1993
19211,540.6791735,1985.81,20099.8,0.402207,0.62026,12.78283,10.7251,12.32455,zft+N671+E219,1994
10477,540.6439154,2633.07,10033.7,0.844139,0.39968,9.89523,6.46026,9.42263,soe+N206+E63,1995
10672,540.6381347,2864.64,3672.86,0.91337,0.34512,7.71619,7.00861,7.69253,sqp+N482+E37,1996
12845,540.6324207,2271.8,15466.0,0.548885,0.54826,13.16025,9.22528,12.73769,ukf+N697+E13,1997
9373,540.5949305,2125.27,14275.4,0.534593,0.53166,13.5326,10.65183,13.5326,smi+N481+E123,1998
16079,540.5936777,1818.48,24259.7,0.361759,0.62442,16.87294,15.18276,16.6251,vmv+N149+E2,1999
14604,540.5846264,1688.95,21941.2,0.309259,0.6724,17.52604,13.20522,17.52604,uoo+N136+E29,2000
17270,540.5530766,2675.89,15220.0,0.851237,0.4169,11.4291,8.89298,11.31509,wjw+N254+E202,2001
9928,540.5526024,1685.19,36390.7,0.388672,0.65698,18.97456,13.38458,17.98765,sne+N529+E179,2002
15902,540.5345832,2109.49,7316.26,0.613608,0.49368,12.59294,10.83393,12.59294,vmh+N481+E14,2003
16319,540.5335076,1655.24,37924.1,0.374901,0.6697,18.60438,14.75558,18.56831,wgv+N197+E40,2004
12954,540.5019886,2295.02,16292.9,0.476143,0.48818,14.56262,6.59324,14.3986,ukh+N492+E18,2005
4680,540.4830062,2382.85,12180.4,0.62922,0.4751,13.17338,7.23982,12.84316,hxg+N116+E113,2007
17578,540.4523675,1890.87,37433.3,0.404641,0.60104,23.7052,22.12568,23.7052,wkw+N664+E189,2008
10928,540.4334337,2497.3,26196.5,0.642627,0.4334,12.85518,7.29322,12.77505,sth+N242+E216,2009
7038,540.3906587,2063.85,15408.3,0.804728,0.47606,13.62254,12.12091,13.62254,osc+N270+E228,2010
17805,540.3521323,1991.8,37091.9,0.427589,0.566,22.75135,9.76687,22.69977,wme+N591+E160,2011
18908,540.3475706,2103.61,33575.6,0.544864,0.55614,15.04268,9.8561,13.5272,yfy+N172+E18,2012
17631,540.3253494,2141.46,13533.5,0.510543,0.5686,15.29123,11.12659,14.84969,wli+N172+E120,2013
9053,540.3251707,2691.38,5872.98,0.646171,0.39372,8.03616,6.247,7.22221,ske+N213+E45,2014
9502,540.3210924,1591.36,33255.4,0.339462,0.68662,21.20808,20.86209,21.20808,sml+N108+E40,2015
13974,540.2576266,1820.05,12142.6,0.446947,0.62336,16.57457,13.25643,16.57457,unj+N115+E29,2017
11135,540.251976,2047.43,27102.5,0.4472,0.56964,20.65589,19.79675,20.65589,swe+N446+E126,2018
17336,540.229345,2533.38,14105.3,0.745445,0.39968,11.46097,8.53839,11.36248,wkb+N482+E92,2019
3590,540.2128136,2753.28,24169.2,0.874223,0.36508,9.92313,6.18917,9.87059,fob+N206+E95,2021
11865,540.1985838,1799.14,25698.6,0.276621,0.67884,24.6338,22.21847,24.60726,tfs+N533+E30,2022
15752,540.1968207,1685.34,17021.5,0.39868,0.66272,16.0747,13.13723,16.0747,vme+N86+E68,2023
17008,540.1601756,1569.94,38122.2,0.263141,0.70364,16.22149,13.57973,16.22149,wje+N435+E13,2026
13138,540.1437115,2623.03,9347.97,0.89844,0.50464,9.82057,6.99941,9.51939,umc+N420+E44,2027
8217,540.1366447,2232.87,7160.17,0.42261,0.5877,11.03217,9.19252,10.40661,qzd+N17+E96,2028
5308,540.1170214,1785.6,16051.1,0.45625,0.62354,14.94348,12.16443,14.94348,lcy+N324+E179,2029
11129,540.1155659,2111.15,31424.2,0.443604,0.5701,17.49018,12.8409,17.48252,svs+N599+E78,2030
13663,540.1080691,2044.05,7206.2,0.500321,0.58132,14.85487,14.18227,14.83558,unc+N156+E43,2031
15977,540.0847931,1912.6,26134.2,0.577157,0.58562,16.76845,12.23654,16.76845,vmj+N442+E53,2032
16084,540.0682368,2254.16,14619.0,0.606247,0.45164,12.84948,7.39974,12.5699,vmv+N189+E73,2033
16790,540.0436954,2337.69,33432.7,0.754615,0.51422,14.70612,8.58797,14.59458,whz+N486+E182,2034
19092,540.0407488,2988.25,17645.0,0.712272,0.42058,9.05477,5.81678,7.9631,zfl+N242+E57,2035
11814,540.022915,2502.61,9688.27,0.927144,0.425,14.34041,11.36111,14.27032,tfs+N248+E175,2036
4816,539.9951668,2508.78,11243.5,0.713505,0.47016,11.48329,7.23836,10.00209,irl+N398+E204,2037
3575,539.9927432,2782.09,16672.7,0.583319,0.44736,12.74173,9.48483,12.66676,fnz+N383+E199,2038
16297,539.9769262,2299.39,28089.5,0.554986,0.5641,10.22332,8.38965,10.15501,wgu+N172+E145,2039
15055,539.9671151,2471.77,28963.9,0.433366,0.51096,14.53548,10.77467,12.31047,usf+N194+E127,2041
11414,539.9575332,1880.73,12912.0,0.374045,0.62148,13.78564,11.75716,13.64063,sxc+N548+E21,2042
14070,539.9466205,2483.37,9919.81,0.607986,0.52054,13.05227,8.88845,13.05227,unm+N697+E45,2044
2803,539.9392259,2070.35,15851.6,0.66585,0.5254,13.40605,10.32361,13.14577,eci+N169+E78,2045
10482,539.9181078,1742.86,28220.9,0.354766,0.67268,15.77151,13.76868,14.73795,soe+N300+E147,2047
12816,539.8987165,1719.63,34886.3,0.411557,0.67444,13.06864,12.0347,13.04515,ukb+N73+E14,2049
6355,539.8965046,1692.94,26790.6,0.274146,0.69346,14.31205,11.034,14.31205,msp+N127+E38,2050
9806,539.8962209,1969.78,21128.0,0.450384,0.6126,15.97636,11.37282,15.29246,smu+N442+E141,2051
3834,539.8907342,2862.47,13574.4,0.804065,0.35642,9.64808,5.6195,7.25654,ftb+N391+E85,2052
14768,539.8902826,1789.85,32194.5,0.481192,0.6472,13.66769,11.23344,13.25887,uou+N215+E72,2053
14869,539.8828696,2237.66,23621.1,0.391277,0.54346,14.69309,10.99643,14.11672,uoz+N307+E216,2054
13769,539.8728128,1590.08,45225.1,0.272286,0.7004,18.85162,13.29804,18.78251,unf+N2+E149,2055
18982,539.872629,2637.7,13572.5,0.683698,0.41848,10.88113,7.83425,9.6869,zfb+N300+E181,2056
16089,539.8720796,2078.08,16568.4,0.42297,0.56936,15.22901,10.86361,15.21433,vmv+N329+E203,2057
7896,539.8681906,1909.57,5978.85,0.328422,0.65766,12.43563,10.23053,12.43563,qtz+N450+E201,2058
9936,539.8678017,1712.0,32926.1,0.369441,0.65918,17.8105,13.03284,17.34335,sne+N589+E107,2059
15510,539.8626031,1713.84,32669.1,0.297805,0.66804,16.72003,11.91049,16.72003,vcs+N542+E225,2060
7017,539.8518165,2181.87,9493.14,0.7066,0.54846,14.05253,8.23633,14.04926,osb+N380+E38,2061
14407,539.821475,1971.09,28332.1,0.367509,0.5889,15.30226,11.29113,14.6232,uoj+N44+E199,2063
14972,539.8100827,1915.09,29697.8,0.628994,0.5663,17.6985,9.05955,17.6985,upb+N393+E158,2064
4121,539.7965683,1763.61,46673.3,0.336097,0.67096,15.08588,10.6517,14.27106,gsi+N188+E70,2065
15800,539.7902682,2263.37,14109.9,0.647847,0.49152,13.34247,9.40291,13.32869,vmf+N86+E166,2067
17682,539.7581752,1948.81,7954.44,0.533135,0.5692,18.59836,13.56361,18.59836,wlk+N364+E27,2068
5287,539.7562771,2426.86,10203.8,0.530308,0.45404,11.72029,7.28204,11.72029,lcy+N180+E86,2069
9233,539.756169,2051.75,26074.7,0.519661,0.5534,15.44068,9.32479,14.21879,smb+N684+E120,2070
5083,539.7412104,2180.01,6041.66,0.474457,0.49394,15.54962,13.06573,15.54962,kag+N533+E215,2071
1790,539.737037,3263.41,2255.29,0.73107,0.3334,7.23502,5.0529,7.23502,cds+N557+E228,2072
14824,539.7229197,1952.73,20153.4,0.395546,0.58608,13.12055,10.88857,12.40112,uov+N359+E186,2073
12982,539.7189531,1886.61,17397.4,0.344335,0.68486,12.45,10.23393,11.76176,ukk+N385+E41,2074
5049,539.7061955,2429.3,4042.42,0.775853,0.43262,10.8608,7.8548,10.8608,kag+N309+E13,2075
6022,539.6968021,1717.72,19255.9,0.358099,0.68226,13.80477,11.71071,12.86029,mmt+N385+E123,2076
11357,539.6892425,2416.7,16267.4,0.55234,0.44006,11.63365,8.43388,11.63365,sxc+N148+E222,2077
12968,539.5935828,2021.61,23173.5,0.613336,0.61378,14.08222,9.86414,13.78307,uki+N215+E37,2081
1537,539.5837077,2356.75,20420.1,0.637491,0.5578,12.67779,10.57538,12.67779,can+N627+E204,2082
11475,539.5492272,2179.74,18946.1,0.570239,0.51414,14.22162,10.99593,14.22162,tcc+N24+E223,2084
10066,539.4860062,1771.68,34294.9,0.404562,0.65746,16.03318,14.5792,15.6354,snk+N555+E136,2087
11276,539.4814582,2645.37,7016.9,0.89591,0.34538,9.32768,7.56939,9.02434,sxb+N311+E25,2088
4788,539.4570932,1805.71,16983.3,0.366614,0.6621,16.37891,13.12264,16.12836,irl+N115+E195,2089
9986,539.4416274,1926.08,29937.5,0.374705,0.59104,19.75356,18.02799,19.40751,sni+N489+E181,2091
17063,539.438226,2252.86,20652.6,0.601694,0.547,14.9636,13.14747,14.87365,wjf+N627+E95,2092
9834,539.4330416,1819.31,22550.2,0.457121,0.63434,16.18593,11.20901,16.09467,smu+N567+E104,2093
18294,539.4321155,1879.5,38308.1,0.339084,0.61994,15.5628,13.87322,14.63035,xfa+N284+E148,2094
17894,539.4155892,2572.27,15600.2,0.668908,0.4319,11.92628,6.83554,11.85211,wni+N284+E31,2095
7966,539.3990527,2259.58,14628.4,0.517796,0.529,14.04596,8.40664,13.46458,qtz-e+N205+E123,2096
16984,539.3767338,1937.83,25563.0,0.404613,0.62914,14.7842,12.56824,14.7842,wje+N256+E142,2098
11243,539.3501078,2777.8,4528.4,1.28609,0.28868,6.93866,6.03833,6.93866,sxa+N92+E66,2100
16053,539.3306318,1829.28,24847.8,0.353507,0.65404,15.35512,11.31803,15.09829,vmr+N599+E225,2101
5320,539.3163912,2543.85,4811.94,0.767961,0.44072,9.48263,7.6086,9.48263,lcy+N422+E19,2102
11142,539.3122591,2205.03,13063.2,0.575668,0.563,15.79047,15.50054,15.79047,swe+N599+E38,2103
3022,539.3107895,1968.7,13532.3,0.446854,0.59768,15.30895,12.12972,15.30715,est+N206+E61,2104
8159,539.3095077,2125.51,16973.5,0.539097,0.52202,11.34185,8.38791,11.22656,qtz-x+N608+E221,2105
12964,539.2882086,1748.81,35941.3,0.296902,0.65446,17.40342,12.54031,17.40342,ukh+N708+E71,2106
13532,539.2801325,1844.78,15015.8,0.453102,0.54916,17.13499,14.92091,17.13499,umx+N688+E11,2107
17625,539.2606585,1625.47,48877.4,0.37424,0.69228,15.93219,12.95236,15.81592,wld+N651+E53,2108
15960,539.2603681,2112.36,31124.4,0.603925,0.5258,14.20148,11.28758,13.89364,vmi+N554+E166,2109
2435,539.2405988,2411.89,11314.6,0.647626,0.46396,11.34916,8.9266,10.93245,dia+N627+E173,2110
8404,539.2375396,2193.49,13316.7,0.472354,0.52066,17.27983,8.19929,17.27983,reo+N64+E130,2111
11876,539.2341647,1615.19,27302.8,0.361795,0.66944,23.70129,19.72505,23.67846,tfs+N568+E34,2112
9251,539.2270075,1602.09,47252.4,0.387221,0.68416,19.23312,13.88204,19.19436,smc+N208+E37,2113
7260,539.1923324,1646.94,5041.57,0.299915,0.6781,16.0457,12.21196,15.93234,pcu+N480+E209,2115
15799,539.1852132,2168.46,15584.6,0.743007,0.48388,12.49916,10.31027,11.77479,vmf+N667+E195,2116
9798,539.182948,1979.86,19003.8,0.458872,0.59602,17.09172,10.99008,17.04615,smu+N392+E186,2117
16035,539.1414213,2026.24,23810.3,0.51807,0.5111,15.168,11.36018,15.16497,vmo+N284+E81,2120
9989,539.1326635,1876.43,24761.0,0.398325,0.62584,19.63544,17.9683,19.63544,sni+N536+E112,2121
6396,539.1191422,2381.92,16490.6,0.541078,0.44228,12.19083,8.22969,12.19083,msp+N549+E138,2122
4709,539.1082611,2452.88,8805.19,0.749226,0.40228,10.93657,7.48477,10.5504,hxg+N638+E43,2123
13465,539.1003811,2002.24,19213.8,0.352537,0.61508,20.02377,19.12148,20.02377,umw+N89+E132,2124
15788,539.093093,2140.78,17095.9,0.560193,0.5197,13.82881,10.98941,13.82881,vmf+N481+E201,2125
3431,539.0822089,1967.81,25093.0,0.495098,0.6002,16.02573,11.43585,16.01149,fnr+N671+E14,2126
9554,539.0565499,2368.25,10016.2,0.577439,0.53102,13.54162,13.34382,13.54162,sml+N465+E38,2127
9973,539.0519696,1755.73,40640.3,0.321807,0.63718,20.9188,19.8764,20.9188,sni+N328+E154,2129
14362,539.0348747,2332.45,35199.0,0.640862,0.53748,13.01775,10.88136,11.85032,uoi+N115+E182,2130
1539,538.9769937,1839.49,28032.5,0.379165,0.61052,21.72496,18.56006,21.72496,can+N68+E184,2132
15402,538.9474666,2793.31,12932.2,0.885872,0.3774,9.67392,6.38152,8.89686,vby+N152+E201,2133
2794,538.9471001,1720.81,43946.6,0.418376,0.63444,19.8166,17.17124,19.1362,ecg+N566+E40,2134
2848,538.9317162,2212.68,30777.0,0.588017,0.53714,16.72011,11.57614,16.70107,ecl+N380+E222,2135
9065,538.9277363,2598.4,16039.2,0.640153,0.41408,10.69086,7.75511,9.16802,ske+N465+E86,2136
16746,538.916716,2360.79,27893.6,0.83308,0.44452,12.66691,8.31735,12.49936,whv+N667+E72,2137
14553,538.8860666,2906.82,6793.76,0.71882,0.34316,8.82538,5.71566,8.79598,uon+N390+E216,2138
5902,538.8797585,2126.42,18310.6,0.437439,0.5733,13.31285,11.25509,12.92685,mdf+N156+E78,2139
17927,538.8740398,2032.89,30486.1,0.769562,0.4752,14.66741,9.55031,14.30877,wnp+N233+E132,2140
16278,538.8701405,1797.62,50939.6,0.442231,0.62864,16.22859,12.8049,15.91598,wgb+N651+E160,2141
895,538.865411,2685.17,5522.52,0.708967,0.39344,8.49015,6.76879,8.49015,bcu+N586+E222,2142
17327,538.8557989,2433.87,18388.7,0.707939,0.39428,11.38746,9.46053,11.38746,wkb+N242+E25,2143
9734,538.8329079,2195.27,16239.5,0.543813,0.46648,15.26368,12.72028,15.18434,smt+N489+E149,2144
11401,538.8107603,2272.6,8272.33,0.558421,0.507,10.94474,8.80657,10.36632,sxc+N491+E110,2145
6513,538.8049592,1826.69,21336.1,0.314584,0.64728,16.84607,10.71305,16.84607,nbo+N263+E52,2146
8277,538.7995136,2290.45,12245.8,0.640958,0.47308,13.61648,11.86761,13.61648,rac+N156+E184,2147
17328,538.7906689,2053.94,33678.1,0.410387,0.60946,18.90727,16.15321,18.90488,wkb+N300+E215,2149
15449,538.7895838,2642.53,12900.2,0.814113,0.3734,9.96467,7.58674,8.4406,vby+N666+E72,2150
15817,538.7852811,2447.58,11120.0,0.625793,0.39876,10.50218,7.86997,9.48907,vmg+N234+E132,2151
1408,538.7780494,1553.09,31904.7,0.310668,0.70078,18.60046,16.42654,18.01116,bsn+N457+E177,2152
10622,538.7451564,1793.55,26020.4,0.367508,0.6453,15.39403,12.6501,15.38863,sow+N455+E186,2154
8568,538.74235,3069.38,7034.5,0.87279,0.3066,7.60881,5.61108,7.60881,rob+N306+E11,2155
4712,538.7253407,2335.37,49415.5,0.613018,0.56402,14.33307,11.80457,13.91354,ict+N156+E66,2156
6107,538.7172536,3214.06,9552.17,0.789514,0.30886,7.3178,6.27215,7.29762,mok+N237+E29,2157
14368,538.7161766,1923.48,15815.8,0.421747,0.62434,15.15144,10.61596,14.85363,uoj+N113+E120,2158
15289,538.716055,1758.66,34490.1,0.368896,0.64636,17.28206,13.97299,17.28206,vbo+N589+E80,2159
7880,538.7077716,1744.74,10223.6,0.287558,0.66776,16.28253,14.59163,16.28253,qtz+N342+E128,2160
1697,538.6873266,2396.19,11688.4,0.539867,0.42348,11.09132,9.17064,11.0462,cdl+N603+E159,2162
3026,538.6657236,2733.61,5133.08,0.80676,0.36932,8.31374,6.87355,8.31374,est+N300+E14,2164
11819,538.6628986,1767.86,29863.0,0.33638,0.64924,21.64012,16.93476,21.64012,tfs+N295+E61,2165
10265,538.648349,1870.32,26439.0,0.378157,0.6266,17.8845,12.84275,15.42378,snx+N198+E61,2166
