filename,target,metal_Zn,metal_Cu,metal_Co,metal_Cd,metal_Mn,metal_Ni,metal_Fe,metal_Ag,metal_In,metal_Nd,metal_Zr,metal_La,metal_Mg,metal_Ca,metal_W,metal_other,metal_organic,node_CN,node_is_fluorinated,node_is_electron_deficient,node_is_electron_rich,node_is_symmetric,node_is_conjugated,node_is_metalated,node_has_hydrogen_bond_donor,node_has_hydrogen_bond_acceptor,node_is_charged,node_is_photoswitchable,node_has_open_metal_site,edge_CN,edge_length,edge_is_fluorinated,edge_is_electron_deficient,edge_is_electron_rich,edge_is_symmetric,edge_is_conjugated,edge_is_metalated,edge_has_hydrogen_bond_donor,edge_has_hydrogen_bond_acceptor,edge_is_charged,edge_is_photoswitchable,edge_has_open_metal_site,topo_node_CN_min,topo_node_CN_max,topo_edge_CN_min,topo_edge_CN_max,sa,cv,density,vf,di,df,dif
zfr+N383+E179,12.28954167952635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,8.301,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,1475.3,35404.1,0.299544,0.70738,27.75428,25.721,27.75428
sny+N170+E14,12.285420453981926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,4.58,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1217.68,21042.7,0.250553,0.7366,38.56306,38.00858,38.56306
smk+N287+E152,12.28378413786807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,11.1302,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1606.05,38098.3,0.284799,0.7016,24.85781,24.01617,24.85781
uoz+N627+E195,12.281788336089203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,1,0,0,1,2,5.4314,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1848.64,34070.7,0.408266,0.65588,16.7483,15.2996,16.52691
lon+N492+E195,12.280262921238853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,1,0,0,0,2,5.4314,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1897.46,8189.07,0.296293,0.64132,13.84114,10.44976,13.67676
ukb+N156+E186,12.278239168860152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,1,0,0,1,2,4.2971,1,0,0,1,1,0,0,0,0,0,0,4,4,2,2,2080.38,28334.4,0.527626,0.59552,13.6702,9.62393,13.28964
xfy+N206+E11,12.277470782290598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,7.018,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1514.18,29143.3,0.346548,0.71118,19.19056,15.8888,18.40367
wnj+N233+E33,12.274305978400376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,10.7401,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,1532.55,33673.7,0.292383,0.72076,22.89823,20.52285,22.4571
uni+N219+E184,12.273241218565808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,0,2,3.658,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1517.59,26183.7,0.255917,0.711,19.87498,15.78647,19.87498
osc+N489+E31,12.27287431909263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,9.1997,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1529.5,44676.4,0.299237,0.69686,21.25676,18.52783,21.25364
can+N256+E216,12.272724952532768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,1,2,3.7383,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1698.38,26716.4,0.363279,0.66872,20.83005,19.2112,20.44321
sma+N147+E57,12.272254431899448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,4.6113,0,0,0,1,0,0,0,1,0,0,0,6,6,2,2,1980.31,5823.9,0.646723,0.58334,20.80443,20.29858,20.80443
smw+N528+E65,12.271533185060443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,6.6542,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,1675.84,44613.4,0.469721,0.66376,35.31239,34.10698,35.27572
reo-e+N9+E219,12.270861569406907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,6.046,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,1979.68,33018.7,0.41909,0.5917,26.02956,7.62817,26.02956
umw+N385+E37,12.270444930811266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,3.9183,0,0,0,0,1,0,0,1,0,0,0,4,4,2,2,1874.6,11631.7,0.503561,0.63736,17.61846,16.067,17.58407
una+N346+E175,12.265482245136493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,3.7867,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1883.35,23738.0,0.499579,0.6393,23.95638,23.14545,23.85415
tfs+N314+E148,12.265089268037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,1,1,0,0,0,2,9.2703,0,0,0,1,0,0,0,1,0,0,0,6,6,2,2,1621.23,32116.0,0.281622,0.67488,23.38546,20.76068,23.3572
zfa+N172+E40,12.264215657360648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,9.5788,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1467.09,37558.7,0.309047,0.71246,20.29702,15.32858,20.29702
umb+N259+E217,12.258373283844666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,3.7076,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1378.85,43595.7,0.270309,0.68564,28.10541,24.03053,28.10541
xfu+N172+E37,12.258129223757932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,3.9183,0,0,0,0,1,0,0,1,0,0,0,5,5,2,2,2029.64,13582.2,0.587671,0.58674,13.13791,11.15114,12.61052
afw+N305+E204,12.255354015232202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,0,0,1,2,3.7696,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1950.95,20542.8,0.507935,0.6434,15.34564,10.49801,13.17322
osc+N92+E203,12.252701583422718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,8.8533,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,1508.59,38143.8,0.320085,0.71708,22.19382,19.95033,22.07358
wmb+N86+E208,12.25240158231088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,11.1112,0,0,0,1,1,1,0,1,0,0,0,6,6,2,2,1637.71,36420.0,0.43468,0.667,20.28478,15.86346,20.28478
umm+N355+E71,12.252281431491864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,3.8881,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1357.71,25837.9,0.382544,0.65952,30.34431,29.60662,30.33198
dia+N435+E92,12.251938927263344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,3.7234,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1550.59,27951.4,0.248803,0.70328,17.08254,12.10715,15.42988
gsi+N267+E156,12.251874528496495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,5.5933,0,0,0,1,0,0,0,1,0,0,0,4,4,2,2,1767.31,47059.4,0.304847,0.65096,14.33955,11.66026,14.07652
whe+N554+E51,12.251839907352654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2,2.5943,1,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2046.35,23817.1,0.865946,0.4667,17.0839,12.20959,16.83523
smb+N421+E142,12.249470029536182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,5.8158,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,1974.91,33116.5,0.735907,0.5759,17.65158,8.92649,17.65158
yfg+N671+E44,12.243737637404363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,3.0402,0,0,0,1,0,0,0,0,0,0,0,5,5,2,2,1996.12,11226.5,0.583696,0.5952,18.41863,18.04437,18.38602
upb+N89+E96,12.24242239193562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,7.7367,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,1578.62,68396.5,0.252518,0.69742,20.88229,13.14241,20.32265
wkw+N192+E225,12.24226510119407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,2,12.4541,0,0,0,1,1,0,0,1,0,0,0,8,8,2,2,1559.15,52667.4,0.273681,0.69602,24.62886,23.68927,24.62886
vmk+N691+E20,12.24163014467081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,11.5859,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1602.12,44143.9,0.336023,0.69604,20.3073,17.83191,20.08751
loh+N671+E21,12.24074621370324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,11.5859,0,0,0,1,1,0,0,1,0,1,0,5,5,2,2,1627.47,36774.4,0.319243,0.69048,20.81662,17.12364,20.57336
dmp+N164+E30,12.240684738328165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,10.5376,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1836.36,12923.9,0.303851,0.68468,13.59809,9.9812,13.59809
uol+N623+E14,12.23981443125594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,4.58,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1752.34,22525.5,0.410564,0.63884,15.32604,12.25866,15.32604
vmi+N86+E96,12.237989642580285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,7.7367,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,1667.52,28808.0,0.399018,0.63774,19.88804,16.90164,19.78923
bcu-g+N10+E230,12.237180146658249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,2,10.8532,0,0,0,1,1,1,0,1,0,0,1,3,3,2,2,1517.76,37756.6,0.284774,0.7039,21.43922,14.39904,21.43922
snk+N265+E121,12.23710346081025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,12.6827,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,1702.31,44588.8,0.326819,0.67304,15.95666,13.67731,15.22737
ukg+N500+E156,12.236067773990744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,2,5.5933,0,0,0,1,0,0,0,1,0,0,0,4,4,2,2,1633.9,30598.0,0.323368,0.63318,17.62006,12.28033,16.62095
wfa+N390+E123,12.233878182604135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,6.2805,0,0,1,1,1,0,1,1,0,0,0,4,4,2,2,1920.2,35335.3,0.39261,0.62788,16.83767,15.94812,16.83767
ttw+N671+E211,12.233812421767938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,5.7573,0,0,0,1,0,0,0,0,0,0,0,5,5,2,2,1300.69,24111.4,0.346652,0.68576,34.14464,32.92789,34.14464
umf+N237+E138,12.233785019622225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,3.6709,0,0,1,1,1,0,1,1,0,0,0,4,4,2,2,1703.92,14848.1,0.443431,0.62094,15.20396,12.46234,14.9165
fnt+N133+E176,12.231158682923397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,9.7688,0,1,1,1,1,0,0,1,0,0,0,5,5,2,2,1768.72,29657.3,0.338142,0.6605,16.13441,13.32896,16.13441
svg+N446+E33,12.230517975978309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,10.7401,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,1715.69,39968.5,0.339056,0.683,22.76368,10.64743,22.39112
cag+N304+E72,12.230088829471836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,2,4.1567,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,1860.17,33219.6,0.424929,0.64396,15.9702,9.92643,15.93196
ukg+N515+E151,12.228487255839877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.4061,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1606.23,21863.5,0.283867,0.68292,18.32673,12.84732,18.32673
uoo+N50+E202,12.225110748371527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1,1,0,1,0,0,1,2,3.8325,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1463.41,23555.5,0.236703,0.71882,19.44098,12.15947,19.18618
una+N437+E63,12.224329735979802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,3.5385,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1593.95,30238.6,0.297325,0.70564,35.87724,34.64967,35.87724
crb+N238+E162,12.223056579427064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,2,2.5103,0,0,0,1,0,0,0,1,0,0,0,4,4,2,2,2303.75,8871.91,0.490477,0.52268,12.18249,10.23916,12.18249
wlk+N482+E141,12.22067854731741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,7.9651,0,0,0,1,1,0,1,1,0,0,0,5,5,2,2,1740.34,62547.0,0.321556,0.67386,22.071,15.4,22.00935
osa+N481+E141,12.218556450855168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,7.9651,0,0,0,1,1,0,1,1,0,0,0,6,6,2,2,1706.94,34070.9,0.331468,0.66578,20.46489,19.12146,20.43353
wib+N666+E33,12.21617140703211,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,10.7401,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1808.13,68157.9,0.346798,0.67034,16.27689,12.63808,15.88093
upb+N156+E70,12.215504210220717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,1,0,0,1,2,3.5603,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,2058.96,24657.8,0.543881,0.602,15.71396,9.99986,15.42487
vmk+N628+E78,12.215057278358058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,1,0,0,1,2,8.7101,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1699.28,32535.8,0.28457,0.66368,19.0121,17.15067,19.0121
utp+N117+E204,12.214549754816804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,1,2,3.7696,0,0,0,1,1,0,0,0,0,0,0,3,3,2,2,1891.46,15869.1,0.427778,0.65318,15.29349,13.56784,15.29349
ukh+N310+E156,12.213545316912786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,5.5933,0,0,0,1,0,0,0,1,0,0,0,4,4,2,2,1826.35,23980.3,0.354154,0.6222,16.72592,10.95102,16.66411
upa+N76+E86,12.213536039044158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,6.3933,0,0,0,1,0,0,0,1,0,0,0,4,4,2,2,1653.06,25224.5,0.2812,0.68108,18.19823,12.52573,18.15693
vbn+N198+E136,12.213183870483824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,8.4608,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1568.05,35185.2,0.342586,0.68336,17.17861,15.18593,16.7993
noy+N300+E188,12.211544547531863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,1,2,8.3508,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1546.31,41358.8,0.293534,0.70974,19.94185,17.42391,19.94185
nbo+N417+E199,12.21080118987024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,4.7658,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,2066.66,9927.39,0.51088,0.61694,14.72242,9.3576,14.71943
fne+N254+E187,12.210727258497702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,1,2,8.5298,0,0,1,1,1,0,0,1,0,0,0,5,5,2,2,1608.63,26235.0,0.341952,0.68554,19.26043,17.71575,19.26043
lvt+N513+E132,12.208964125634749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,2,3.6314,0,0,0,1,1,0,1,1,0,0,0,4,4,2,2,1593.83,28411.6,0.320114,0.65858,17.89315,14.5715,17.55181
uol+N417+E120,12.20565284735826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,5.2196,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1784.57,26960.8,0.45016,0.66628,17.162,12.71067,15.31176
vmg+N286+E203,12.205498415170736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2,8.8533,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,1693.35,34808.3,0.393081,0.65378,17.51733,14.06518,17.15729
uni+N50+E52,12.203912271447308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1,1,0,1,0,0,1,2,3.7148,0,0,0,1,1,0,1,1,0,0,0,4,4,2,2,1473.22,26623.7,0.237851,0.7167,21.89511,16.43447,21.75365
lon+N649+E182,12.203144730052928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,3.1127,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,2132.88,4876.91,0.584951,0.57938,12.42142,8.96002,11.64789
vmz+N542+E99,12.202288230866303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,0,2,11.1958,0,0,0,1,1,1,0,1,0,0,0,8,8,2,2,1714.84,29411.9,0.379407,0.66292,16.6814,15.65867,16.6814
crb+N50+E165,12.201044335582038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1,1,0,1,0,0,1,2,3.7637,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1345.24,39020.6,0.225991,0.7201,21.19219,16.63578,21.19219
uoz+N109+E11,12.200213486905668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,2,7.018,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1402.63,52229.9,0.276303,0.74166,20.21186,19.74544,20.20683
uoc+N310+E14,12.19929972326282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.58,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1776.61,7332.97,0.347894,0.6549,14.02344,11.36746,14.02344
umw+N267+E175,12.198054290400288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,3.7867,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1686.85,22076.9,0.324884,0.66486,20.85346,17.8337,20.06445
dft+N238+E130,12.197690153434213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,2,5.255,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1760.41,18098.0,0.330111,0.64242,17.93306,15.07955,17.84674
unc+N719+E132,12.194451838344152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,0,2,3.6314,0,0,0,1,1,0,1,1,0,0,0,4,4,2,2,1524.64,12786.9,0.261812,0.71542,20.31301,19.72364,20.31301
svd+N233+E31,12.193679721594044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,9.1997,0,0,0,1,1,0,0,1,0,0,0,7,7,2,2,1486.1,18689.9,0.395919,0.69762,26.34147,25.60004,26.33864
uoj+N547+E81,12.19150819509714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,6.0644,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1429.52,36425.6,0.269801,0.69894,19.72303,17.45328,19.5253
noz+N172+E3,12.190647838240016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,9.0326,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,1561.83,33367.2,0.337877,0.6996,17.08956,14.18393,16.65625
cds+N90+E233,12.189835253103828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,6.9657,1,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1790.69,8026.2,0.387637,0.6511,13.64723,9.8382,13.64723
ttw+N671+E60,12.189060334317992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,7.8265,0,0,0,1,1,1,0,1,0,0,0,5,5,2,2,1141.95,41869.7,0.323125,0.74348,41.80977,40.27103,41.62039
wjg+N520+E123,12.18253236232058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,2,6.2805,0,0,1,1,1,0,1,1,0,0,0,4,4,2,2,2190.25,25817.0,0.416989,0.60448,12.0363,9.47142,11.71046
vcj+N446+E31,12.182069042139757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,9.1997,0,0,0,1,1,0,0,1,0,0,0,7,7,2,2,1917.19,30451.9,0.499918,0.6116,13.89995,10.83115,13.41915
vmc+N391+E211,12.178397608531998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,1,2,5.7573,0,0,0,1,0,0,0,0,0,0,0,5,5,2,2,1560.65,28177.7,0.429921,0.62456,18.63956,15.36565,18.23223
zfm+N482+E101,12.177649737501296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,9.416,0,0,0,1,0,0,1,1,0,0,0,5,5,2,2,1985.19,50191.8,0.329733,0.64516,15.84966,11.02414,15.26878
uon+N618+E156,12.17760939397892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,1,0,0,0,2,5.5933,0,0,0,1,0,0,0,1,0,0,0,4,4,2,2,1643.4,23455.7,0.28906,0.68622,16.06659,15.12619,16.06659
uom+N539+E137,12.176480636914636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,6.1237,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1573.31,36416.6,0.361889,0.63852,17.68881,13.83728,17.55495
gis+N385+E70,12.174960741529182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,3.5603,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1738.11,27668.7,0.454236,0.66506,17.40237,11.61648,17.39286
smu+N529+E87,12.174884943047214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,10.625,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1688.65,39179.1,0.318143,0.66858,20.71124,14.05504,20.71124
unh+N330+E27,12.1744919022702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,3.0399,0,0,0,1,0,0,0,1,0,1,0,4,4,2,2,1542.54,17060.9,0.28934,0.67238,26.08169,26.00025,26.08169
umw+N393+E24,12.172431305880558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,2,7.6601,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1427.54,28909.5,0.339665,0.7165,25.17602,24.32613,25.16437
umf+N624+E95,12.169416288983724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,3.8792,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,1873.62,15670.7,0.553704,0.5633,13.78906,11.2862,13.75558
unm+N708+E150,12.16905258642785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,0,0,1,2,7.4946,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1522.66,35710.4,0.23496,0.71724,20.03808,14.95252,20.03808
yfe+N272+E57,12.166947177514151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,4.6113,0,0,0,1,0,0,0,1,0,0,0,5,5,2,2,2462.4,27079.1,0.572345,0.54082,12.21075,7.46246,9.2193
whc+N691+E51,12.165842189676145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,2.5943,1,0,0,1,0,0,0,0,0,0,0,6,6,2,2,1904.82,9541.37,1.22792,0.39716,13.33416,11.77019,13.33416
